id,snapshot_id,sheet_name,row_index,payload_json
wr_masterfile_coa_pl_260,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,260,"[""517100"", ""BEBAN ASURANSI BJS"", ""Upah, Gaji & Tunjangan"", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" - "", "" - "", "" - "", "" -   "", "" -   "", "" -   "", "" -   "", null, null, null, null, null, null, null, null, null, "" -   "", null]"
wr_masterfile_coa_pl_261,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,261,"[""517200"", ""BEBAN OPERASIONAL TAD LAINNYA"", ""Operasional Tenaga Kerja"", ""-3,000,000 "", ""-381,206,378.00 "", ""-7,492,470,996.34 "", ""-262,289,900 "", ""-591,080,966 "", ""-525,370,964 "", ""-263,378,548 "", ""-2,461,418,890 "", ""-1,191,378,613 "", "" 145,342,693 "", ""-335,038,271 "", ""-436,765,379 "", "" (412,906,571)"", "" (218,914,468)"", "" (293,691,156)"", ""-6,846,891,033.00 "", ""-361,346,822 "", ""-109,307,384 "", ""-187,764,845 "", null, null, null, null, null, null, null, null, null, ""-658,419,051 "", null]"
wr_masterfile_coa_pl_262,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,262,"[""527000"", ""BEBAN JASA PENYEWAAN PROGRAM IT"", ""Tender, Koreksi & Lainnya"", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", ""-527,000 "", "" - "", "" - "", "" - "", ""-527,000.00 "", "" -   "", "" -   "", "" -   "", null, null, null, null, null, null, null, null, null, "" -   "", null]"
wr_masterfile_coa_pl_263,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,263,"[null, ""TOTAL BEBAN POKOK MPO - TAD"", null, ""-3,322,458,503,874 "", ""-3,320,659,178,511.18 "", ""-3,738,053,586,206.18 "", ""-312,310,225,348 "", ""-311,712,972,488 "", ""-488,545,233,715 "", ""-291,883,759,533 "", ""-288,582,399,779 "", ""-297,534,084,259 "", ""-278,557,309,305 "", ""-264,437,340,109 "", ""-300,592,245,989 "", "" (279,708,899,461)"", "" (301,542,102,433)"", "" (310,954,394,574)"", ""-3,726,360,966,993.50 "", ""-312,914,346,952 "", ""-312,220,635,212 "", ""-413,124,006,276 "", null, null, null, null, null, null, null, null, null, ""-1,038,258,988,440 "", null]"
wr_masterfile_coa_pl_264,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,264,"[null, null, null, "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" - "", "" - "", "" - "", "" -   "", "" -   "", "" -   "", null, null, null, null, null, null, null, null, null, null, "" -   "", null]"
wr_masterfile_coa_pl_265,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,265,"[""513504"", ""PEMASARAN/IKLAN DLM RANGKA RECRUTMENT"", ""Jasa Layananan dan Ops Rekrutmen"", ""-50,742,890 "", ""-12,500,000.00 "", ""-60,296,520.00 "", ""-113,810,550 "", "" -   "", "" -   "", "" -   "", "" -   "", ""-201,500 "", "" -   "", "" -   "", "" -   "", "" - "", "" - "", "" (447,375)"", ""-114,459,425.00 "", ""-260,000 "", "" -   "", "" -   "", null, null, null, null, null, null, null, null, null, ""-260,000 "", null]"
wr_masterfile_coa_pl_266,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,266,"[""520001"", ""BEBAN JASA REKRUT Klien GROUP"", ""Jasa Head Hunter Klien"", ""-33,500 "", ""-141,282,700.00 "", ""-1,200,000.00 "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" 2,000,000 "", "" 4,500,000 "", "" - "", "" 6,500,000.00 "", "" 3,000,000 "", "" -   "", "" -   "", null, null, null, null, null, null, null, null, null, "" 3,000,000 "", null]"
wr_masterfile_coa_pl_267,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,267,"[""520002"", ""BEBAN JASA ASSESMENT Klien GROUP"", ""Jasa Assesment dan Psikotest Klien"", "" -   "", ""-10,126,175.00 "", ""-17,600,500.00 "", "" -   "", "" -   "", ""-2,250,000 "", "" -   "", "" -   "", "" -   "", ""-7,900,000 "", ""-5,625,000 "", ""-12,465,000 "", "" (4,105,261)"", "" - "", "" - "", ""-32,345,261.00 "", "" -   "", "" -   "", "" -   "", null, null, null, null, null, null, null, null, null, "" -   "", null]"
wr_masterfile_coa_pl_268,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,268,"[""520003"", ""BEBAN JASA HEAD HUNTER Klien GROUP"", ""Jasa Head Hunter Klien"", ""-1,697,630,143 "", ""-4,215,171,108.00 "", ""-3,424,679,345.00 "", ""-273,859,660 "", ""-171,826,055 "", ""-125,565,960 "", ""-130,652,470 "", ""-146,959,750 "", ""-105,425,000 "", ""-255,839,155 "", ""-329,894,600 "", ""-372,969,792 "", "" (594,723,063)"", "" (234,702,405)"", "" (418,739,370)"", ""-3,161,157,280.00 "", ""-256,970,890 "", ""-278,637,500 "", ""-213,013,750 "", null, null, null, null, null, null, null, null, null, ""-748,622,140 "", null]"
wr_masterfile_coa_pl_269,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,269,"[""520004"", ""BEBAN JASA PSIKOTEST Klien GROUP"", ""Jasa Assesment dan Psikotest Klien"", ""-100,121,100 "", ""-206,446,155.00 "", ""-230,355,301.00 "", ""-8,630,000 "", ""-5,280,000 "", ""-12,445,000 "", ""-6,900,000 "", ""-14,240,000 "", ""-11,170,000 "", ""-13,287,500 "", ""-8,400,000 "", "" -   "", "" (1,100,000)"", "" (1,775,000)"", "" (13,935,000)"", ""-97,162,500.00 "", ""-700,000 "", "" -   "", ""-3,260,000 "", null, null, null, null, null, null, null, null, null, ""-3,960,000 "", null]"
wr_masterfile_coa_pl_270,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,270,"[""520005"", ""BEBAN TERKAIT JASA REKRUTMENT Klien GROUP"", ""Jasa Head Hunter Klien"", ""-281,034,328 "", ""-3,762,517,706.50 "", ""-7,420,762,694.00 "", ""-2,337,595,000 "", ""-644,427,536 "", ""-153,382,700 "", ""-44,337,500 "", "" 1,819,133,000 "", ""-364,200,000 "", ""-1,448,263,000 "", ""-1,235,919,000 "", ""-1,184,727,800 "", "" (1,845,446,500)"", "" (1,756,887,750)"", "" (1,753,635,000)"", ""-10,949,688,786.00 "", ""-1,905,300,000 "", ""-49,110,000 "", ""-7,290,000 "", null, null, null, null, null, null, null, null, null, ""-1,961,700,000 "", null]"
wr_masterfile_coa_pl_271,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,271,"[""520006"", ""BEBAN TERKAIT JASA BACKGROUND CHECKING & SCREENING Klien GROUP"", ""Jasa Assesment dan Psikotest Klien"", ""-27,960,000 "", ""-287,125,843.50 "", ""-431,162,000.00 "", "" -   "", ""-18,527,026 "", "" -   "", "" -   "", "" -   "", "" -   "", ""-2,750,000 "", ""-43,000,000 "", "" -   "", "" - "", "" - "", "" - "", ""-64,277,026.00 "", "" -   "", "" -   "", "" -   "", null, null, null, null, null, null, null, null, null, "" -   "", null]"
wr_masterfile_coa_pl_272,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,272,"[""520007"", ""BEBAN JASA REKRUT NON Klien"", ""Jasa Head Hunter Non Captive"", "" -   "", ""-67,191,670.00 "", ""-2,315,000.00 "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" - "", "" - "", "" - "", "" -   "", "" -   "", "" -   "", "" -   "", null, null, null, null, null, null, null, null, null, "" -   "", null]"
wr_masterfile_coa_pl_273,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,273,"[""520008"", ""BEBAN JASA ASSESMENT NON Klien"", ""Jasa Assesment dan Psikotest Non Captive"", ""-9,295,000 "", ""-146,768,379.00 "", ""-223,740,103.00 "", ""-52,900,000 "", ""-18,100,000 "", ""-400,000 "", ""-875,000 "", "" -   "", ""-2,560,000 "", ""-5,355,000 "", "" -   "", ""-2,312,200 "", "" (2,834,000)"", "" (2,004,000)"", "" (9,670,100)"", ""-97,010,300.00 "", ""-7,668,396 "", ""-7,023,750 "", ""-90,000 "", null, null, null, null, null, null, null, null, null, ""-14,782,146 "", null]"
wr_masterfile_coa_pl_274,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,274,"[""520009"", ""BEBAN JASA HEAD HUNTER NON Klien"", ""Jasa Head Hunter Non Captive"", ""-2,108,000 "", ""-35,033,600.00 "", ""-10,743,512.00 "", ""-6,000,000 "", "" -   "", "" -   "", "" -   "", ""-17,870,000 "", "" -   "", "" -   "", "" -   "", ""-818,183 "", "" (11,358,717)"", "" - "", "" (36,200,000)"", ""-72,246,900.00 "", ""-5,179,000 "", ""-52,640,000 "", ""-4,068,000 "", null, null, null, null, null, null, null, null, null, ""-61,887,000 "", null]"
wr_masterfile_coa_pl_275,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,275,"[""520010"", ""BEBAN JASA PSIKOTEST NON Klien"", ""Jasa Assesment dan Psikotest Non Captive"", ""-59,217,310 "", ""-170,187,485.00 "", ""-105,668,653.00 "", ""-6,800,000 "", ""-4,398,000 "", ""-625,000 "", ""-4,320,300 "", ""-1,975,000 "", ""-20,363,600 "", ""-20,523,751 "", ""-11,280,000 "", ""-13,995,000 "", "" (4,200,000)"", "" (2,046,000)"", "" (10,682,600)"", ""-101,209,251.00 "", ""-1,845,000 "", ""-4,980,000 "", ""-14,795,000 "", null, null, null, null, null, null, null, null, null, ""-21,620,000 "", null]"
wr_masterfile_coa_pl_276,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,276,"[""520011"", ""BEBAN TERKAIT JASA REKRUTMENT NON Klien"", ""Jasa Head Hunter Non Captive"", ""-45,727,000 "", ""-720,336,363.00 "", ""-354,942,200.00 "", "" -   "", ""-9,825,000 "", ""-60,300,000 "", ""-225,000 "", ""-51,900,000 "", ""-94,825,300 "", ""-18,347,920 "", ""-4,575,000 "", ""-12,275,000 "", "" (20,400,000)"", "" (15,720,930)"", "" (1,350,000)"", ""-289,744,150.00 "", ""-3,960,000 "", "" -   "", "" -   "", null, null, null, null, null, null, null, null, null, ""-3,960,000 "", null]"
wr_masterfile_coa_pl_277,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,277,"[""520012"", ""BEBAN TERKAIT JASA BACKGROUND CHECKING & SCREENING NON Klien"", ""Jasa Assesment dan Psikotest Non Captive"", "" -   "", ""-1,481,850.00 "", ""-8,340,000.00 "", "" -   "", ""-1,800,000 "", "" -   "", "" -   "", "" -   "", "" -   "", ""-555,000 "", "" -   "", "" -   "", "" - "", "" - "", "" - "", ""-2,355,000.00 "", "" -   "", "" -   "", "" -   "", null, null, null, null, null, null, null, null, null, "" -   "", null]"
wr_masterfile_coa_pl_278,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,278,"[""522000"", ""BEBAN JASA RECRUTMENT"", ""Jasa Head Hunter Klien"", ""-857,353,780 "", ""-1,545,000.00 "", ""-509,000.00 "", "" -   "", "" -   "", ""-2,106,790 "", ""-1,927,210 "", "" -   "", "" 4,000,000 "", "" -   "", ""-200,000 "", "" -   "", "" - "", "" 2,000,000 "", "" (2,065,760)"", ""-299,760.00 "", "" -   "", ""-5,265,000 "", "" -   "", null, null, null, null, null, null, null, null, null, ""-5,265,000 "", null]"
wr_masterfile_coa_pl_279,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,279,"[""522001"", ""TEST TERTULIS,WAWACARA,KESEHATAN"", ""Jasa Layananan dan Ops Rekrutmen"", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" - "", "" - "", "" - "", "" -   "", "" -   "", "" -   "", "" -   "", null, null, null, null, null, null, null, null, null, "" -   "", null]"
wr_masterfile_coa_pl_280,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,280,"[""522002"", ""SPJ DALAM RANGKA RECRUTMENT"", ""Jasa Layananan dan Ops Rekrutmen"", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" - "", "" - "", "" - "", "" -   "", "" -   "", "" -   "", "" -   "", null, null, null, null, null, null, null, null, null, "" -   "", null]"
wr_masterfile_coa_pl_281,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,281,"[""522003"", ""PEMASARAN/IKLAN DLM RANGKA RECRUTMENT"", ""Jasa Layananan dan Ops Rekrutmen"", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" - "", "" - "", "" - "", "" -   "", "" -   "", "" -   "", "" -   "", null, null, null, null, null, null, null, null, null, "" -   "", null]"
wr_masterfile_coa_pl_282,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,282,"[""524000"", ""BEBAN JASA ASSESMENT"", ""Jasa Assesment dan Psikotest Non Captive"", ""-293,625,800 "", ""-466,000.00 "", ""-4,841,003.00 "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" - "", "" - "", "" (3,140,000)"", ""-3,140,000.00 "", "" -   "", "" -   "", "" -   "", null, null, null, null, null, null, null, null, null, "" -   "", null]"
wr_masterfile_coa_pl_283,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,283,"[""524000"", ""BEBAN JASA HEAD HUNTER"", ""Jasa Assesment dan Psikotest Non Captive"", ""-920,407,303 "", ""-3,577,600.00 "", "" 895,000.00 "", "" -   "", "" -   "", "" -   "", ""-2,182,300 "", ""-2,266,000 "", "" -   "", ""-300,000 "", ""-870,000 "", ""-562,100 "", "" (2,700,007)"", "" (850,000)"", "" (400,000)"", ""-10,130,407.00 "", "" -   "", "" -   "", ""-481,400 "", null, null, null, null, null, null, null, null, null, ""-481,400 "", null]"
wr_masterfile_coa_pl_284,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,284,"[""526000"", ""BEBAN JASA PSIKOTEST"", ""Jasa Assesment dan Psikotest Non Captive"", ""-440,048,000 "", ""-13,012,000.00 "", ""-228,606,000.00 "", "" -   "", ""-600,000 "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", ""-73,500 "", "" - "", "" - "", "" - "", ""-673,500.00 "", "" -   "", "" -   "", "" -   "", null, null, null, null, null, null, null, null, null, "" -   "", null]"
wr_masterfile_coa_pl_285,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,285,"[""526001"", ""BEBAN BFLP"", ""BFLP - BBOP Klien"", ""-348,340,000 "", ""-491,375,000.00 "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" - "", "" - "", "" - "", "" -   "", "" -   "", "" -   "", "" -   "", null, null, null, null, null, null, null, null, null, "" -   "", null]"
wr_masterfile_coa_pl_286,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,286,"[""526002"", ""BEBAN BBOP"", ""BFLP - BBOP Klien"", ""-668,259,866 "", ""-793,054,963.00 "", ""-497,617,556.00 "", "" -   "", ""-32,301,800 "", ""-40,177,500 "", ""-12,807,700 "", ""-16,290,000 "", ""-90,754,015 "", ""-25,442,520 "", ""-88,412,100 "", ""-42,966,750 "", "" (17,256,000)"", "" 15,277,750 "", "" - "", ""-351,130,635.00 "", "" -   "", "" -   "", "" -   "", null, null, null, null, null, null, null, null, null, "" -   "", null]"
wr_masterfile_coa_pl_287,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,287,"[""526003"", ""BEBAN JASA LAYANAN (MCU, ENGLISH TEST)"", ""Jasa Layananan dan Ops Rekrutmen"", ""-195,441,638 "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" - "", "" - "", "" - "", "" -   "", "" -   "", "" -   "", "" -   "", null, null, null, null, null, null, null, null, null, "" -   "", null]"
wr_masterfile_coa_pl_288,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,288,"[null, ""TOTAL BEBAN POKOK MPO - RAB"", null, ""-5,997,345,658 "", ""-11,079,199,598.00 "", ""-13,022,484,387.00 "", ""-2,799,595,210 "", ""-907,085,417 "", ""-397,252,950 "", ""-204,227,480 "", "" 1,567,632,250 "", ""-685,499,415 "", ""-1,798,563,846 "", ""-1,728,175,700 "", ""-1,643,165,325 "", "" (2,502,123,548)"", "" (1,992,208,335)"", "" (2,250,265,205)"", ""-15,340,530,181.00 "", ""-2,178,883,286 "", ""-397,656,250 "", ""-242,998,150 "", null, null, null, null, null, null, null, null, null, ""-2,819,537,686 "", null]"
wr_masterfile_coa_pl_289,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,289,"[null, null, null, "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" - "", "" - "", "" - "", "" -   "", "" -   "", "" -   "", null, null, null, null, null, null, null, null, null, null, "" -   "", null]"
wr_masterfile_coa_pl_290,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,290,"[null, ""TOTAL BEBAN MPO (MAN POWER OUTSOURCING)"", null, ""-3,328,455,849,532 "", ""-3,331,738,378,109.18 "", ""-3,751,076,070,593.18 "", ""-315,109,820,558 "", ""-312,620,057,905 "", ""-488,942,486,665 "", ""-292,087,987,013 "", ""-287,014,767,529 "", ""-298,219,583,674 "", ""-280,355,873,151 "", ""-266,165,515,809 "", ""-302,235,411,314 "", "" (282,211,023,009)"", "" (303,534,310,768)"", "" (313,204,659,779)"", ""-3,741,701,497,174.50 "", ""-315,093,230,238 "", ""-312,618,291,462 "", ""-413,367,004,426 "", null, null, null, null, null, null, null, null, null, ""-1,041,078,526,126 "", null]"
wr_masterfile_coa_pl_291,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,291,"[null, null, null, "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" - "", "" - "", "" - "", "" -   "", "" -   "", "" -   "", null, null, null, null, null, null, null, null, null, null, "" -   "", null]"
wr_masterfile_coa_pl_292,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,292,"[null, ""TOTAL BEBAN BUSINESS PROCESS OUTSOURCING"", null, "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" - "", "" - "", "" - "", "" -   "", "" -   "", "" -   "", null, null, null, null, null, null, null, null, null, null, "" -   "", null]"
wr_masterfile_coa_pl_293,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,293,"[""518001"", ""BEBAN DATA ENTRY"", ""Other Managed Services (QA, E-Arsip, EO)"", ""-199,362,291 "", ""-103,664,292.00 "", ""-2,894,500.00 "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" - "", "" - "", "" - "", "" -   "", "" -   "", "" -   "", "" -   "", null, null, null, null, null, null, null, null, null, "" -   "", null]"
wr_masterfile_coa_pl_294,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,294,"[""518002"", ""BEBAN DATA SCANNING & UPLOADING"", ""Other Managed Services (QA, E-Arsip, EO)"", ""-16,646,264 "", ""-301,785,940.00 "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" - "", "" - "", "" - "", "" -   "", "" -   "", "" -   "", "" -   "", null, null, null, null, null, null, null, null, null, "" -   "", null]"
wr_masterfile_coa_pl_295,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,295,"[""518003"", ""BEBAN PHONE VERIFIKATOR"", ""Other Managed Services (QA, E-Arsip, EO)"", ""-6,794,057 "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" - "", "" - "", "" - "", "" -   "", "" -   "", "" -   "", "" -   "", null, null, null, null, null, null, null, null, null, "" -   "", null]"
wr_masterfile_coa_pl_296,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,296,"[""518004"", ""BEBAN CARD PROVIDER"", ""Other Managed Services (QA, E-Arsip, EO)"", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" - "", "" - "", "" - "", "" -   "", "" -   "", "" -   "", "" -   "", null, null, null, null, null, null, null, null, null, "" -   "", null]"
wr_masterfile_coa_pl_297,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,297,"[""518005"", ""BEBAN COLLECTION"", ""Other Managed Services (QA, E-Arsip, EO)"", "" -   "", "" -   "", ""-212,748,655.00 "", ""-50,548,060 "", ""-38,809,716 "", ""-46,886,597 "", ""-46,207,141 "", ""-4,802,966,157 "", ""-49,897,268 "", ""-39,643,624 "", ""-42,154,468 "", ""-54,123,804 "", "" (65,671,757)"", "" (61,142,455)"", "" (62,276,225)"", ""-5,360,327,272.00 "", ""-53,663,968 "", ""-91,711,469 "", ""-74,903,096 "", null, null, null, null, null, null, null, null, null, ""-220,278,533 "", null]"
wr_masterfile_coa_pl_298,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,298,"[""518006"", ""BEBAN FIELD SURVEYOR"", ""Other Managed Services (QA, E-Arsip, EO)"", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" - "", "" - "", "" - "", "" -   "", "" -   "", "" -   "", "" -   "", null, null, null, null, null, null, null, null, null, "" -   "", null]"
wr_masterfile_coa_pl_299,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,299,"[""518007"", ""BEBAN SKIP TRACER"", ""Other Managed Services (QA, E-Arsip, EO)"", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" - "", "" - "", "" - "", "" -   "", "" -   "", "" -   "", "" -   "", null, null, null, null, null, null, null, null, null, "" -   "", null]"
wr_masterfile_coa_pl_300,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,300,"[""518008"", ""BEBAN CALL CENTER"", ""Other Managed Services (QA, E-Arsip, EO)"", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" - "", "" - "", "" - "", "" -   "", "" -   "", "" -   "", "" -   "", null, null, null, null, null, null, null, null, null, "" -   "", null]"
wr_masterfile_coa_pl_301,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,301,"[""518010"", ""BEBAN BISNIS PROSES LAIN-LAIN"", ""Other Managed Services (QA, E-Arsip, EO)"", ""-933,738,843 "", ""-134,081,576.00 "", ""-11,130,842,247.00 "", ""-3,115,353,892 "", ""-3,252,957,801 "", ""-4,344,029,339 "", ""-3,023,872,143 "", ""-4,665,248,650 "", ""-2,132,128,537 "", ""-2,860,186,157 "", ""-2,376,788,032 "", ""-2,363,408,577 "", "" (1,824,689,898)"", "" (1,442,071,771)"", "" (1,778,767,549)"", ""-33,179,502,346.00 "", ""-1,548,695,146 "", ""-1,226,091,339 "", ""-1,237,927,461 "", null, null, null, null, null, null, null, null, null, ""-4,012,713,946 "", null]"
wr_masterfile_coa_pl_302,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,302,"[""518011"", ""BEBAN COLLECTION CC Klien"", ""Managed Services Collection"", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" - "", "" - "", "" - "", "" -   "", "" -   "", "" -   "", "" -   "", null, null, null, null, null, null, null, null, null, "" -   "", null]"
wr_masterfile_coa_pl_303,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,303,"[""518012"", ""BEBAN COLLECTION BNI"", ""Managed Services Collection"", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" - "", "" - "", "" - "", "" -   "", "" -   "", "" -   "", "" -   "", null, null, null, null, null, null, null, null, null, "" -   "", null]"
wr_masterfile_coa_pl_304,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,304,"[""518013"", ""BEBAN COLLECTION MIKRO Klien"", ""Managed Services Collection"", ""-7,198,925,240 "", ""-191,802.00 "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" - "", "" - "", "" - "", "" -   "", "" -   "", "" -   "", "" -   "", null, null, null, null, null, null, null, null, null, "" -   "", null]"
wr_masterfile_coa_pl_305,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,305,"[""518014"", ""BEBAN COLLECTION"", ""Managed Services Collection"", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" - "", "" - "", "" - "", "" -   "", "" -   "", "" -   "", "" -   "", null, null, null, null, null, null, null, null, null, "" -   "", null]"
wr_masterfile_coa_pl_306,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,306,"[""518015"", ""BEBAN ARSIP"", ""Other Managed Services (QA, E-Arsip, EO)"", ""-1,280,541,120 "", ""-1,400,000.00 "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" - "", "" - "", "" - "", "" -   "", "" -   "", "" -   "", "" -   "", null, null, null, null, null, null, null, null, null, "" -   "", null]"
wr_masterfile_coa_pl_307,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,307,"[""518016"", ""BEBAN SFT KPR"", ""Managed Services Sales - KPR"", ""-1,602,836,257 "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" - "", "" - "", "" - "", "" -   "", "" -   "", "" -   "", "" -   "", null, null, null, null, null, null, null, null, null, "" -   "", null]"
wr_masterfile_coa_pl_308,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,308,"[""527001"", ""BEBAN MANAGED SERVICE COLLECTION"", ""Managed Services Collection"", ""-7,068,016,251 "", ""-17,225,980,217.00 "", ""-30,987,284,881.00 "", ""-1,932,040,786 "", ""-690,416,578 "", ""-88,828,499 "", ""-321,766,685 "", ""-166,703,434 "", ""-208,434,046 "", ""-169,327,300 "", ""-251,794,968 "", ""-253,211,198 "", "" (33,175,443)"", "" (81,651,579)"", "" (71,936,951)"", ""-4,269,287,467.00 "", ""-102,732,071 "", ""-10,891,797 "", ""-116,608,711 "", null, null, null, null, null, null, null, null, null, ""-230,232,579 "", null]"
