id,snapshot_id,period,period_type,year,month,segment,component_name,category,actual,target
cm_2025_07_biaya_tenaga_kerja_lainnya_bpjs_kesehatan_beban,snapshot_istantoro_2022_mar_2026,2025-07,monthly,2025,7.0,Biaya Tenaga Kerja Lainnya,BPJS Kesehatan,beban,117246547.0,144000121.0
cm_2025_08_biaya_tenaga_kerja_lainnya_bpjs_kesehatan_beban,snapshot_istantoro_2022_mar_2026,2025-08,monthly,2025,8.0,Biaya Tenaga Kerja Lainnya,BPJS Kesehatan,beban,135773114.0,143117778.0
cm_2025_09_biaya_tenaga_kerja_lainnya_bpjs_kesehatan_beban,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,Biaya Tenaga Kerja Lainnya,BPJS Kesehatan,beban,125717576.0,140897040.0
cm_2025_10_biaya_tenaga_kerja_lainnya_bpjs_kesehatan_beban,snapshot_istantoro_2022_mar_2026,2025-10,monthly,2025,10.0,Biaya Tenaga Kerja Lainnya,BPJS Kesehatan,beban,121035466.0,141737959.0
cm_2025_11_biaya_tenaga_kerja_lainnya_bpjs_kesehatan_beban,snapshot_istantoro_2022_mar_2026,2025-11,monthly,2025,11.0,Biaya Tenaga Kerja Lainnya,BPJS Kesehatan,beban,134677455.0,138245167.0
cm_2025_12_biaya_tenaga_kerja_lainnya_bpjs_kesehatan_beban,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,Biaya Tenaga Kerja Lainnya,BPJS Kesehatan,beban,126656699.0,141148948.0
cm_2026_01_biaya_tenaga_kerja_lainnya_bpjs_kesehatan_beban,snapshot_istantoro_2022_mar_2026,2026-01,monthly,2026,1.0,Biaya Tenaga Kerja Lainnya,BPJS Kesehatan,beban,129893619.0,155218025.0
cm_2026_02_biaya_tenaga_kerja_lainnya_bpjs_kesehatan_beban,snapshot_istantoro_2022_mar_2026,2026-02,monthly,2026,2.0,Biaya Tenaga Kerja Lainnya,BPJS Kesehatan,beban,152493953.0,155464246.0
cm_2026_03_biaya_tenaga_kerja_lainnya_bpjs_kesehatan_beban,snapshot_istantoro_2022_mar_2026,2026-03,monthly,2026,3.0,Biaya Tenaga Kerja Lainnya,BPJS Kesehatan,beban,126784484.0,158039266.0
cm_2022_biaya_tenaga_kerja_lainnya_reimbursement_pengobatan_non_rutin_pekerja_organik_beban,snapshot_istantoro_2022_mar_2026,2022,annual,2022,,Biaya Tenaga Kerja Lainnya,Reimbursement Pengobatan Non Rutin Pekerja Organik,beban,2016171006.0,1891299427.0
cm_2023_biaya_tenaga_kerja_lainnya_reimbursement_pengobatan_non_rutin_pekerja_organik_beban,snapshot_istantoro_2022_mar_2026,2023,annual,2023,,Biaya Tenaga Kerja Lainnya,Reimbursement Pengobatan Non Rutin Pekerja Organik,beban,2589695891.0,2695150568.0
cm_2024_biaya_tenaga_kerja_lainnya_reimbursement_pengobatan_non_rutin_pekerja_organik_beban,snapshot_istantoro_2022_mar_2026,2024,annual,2024,,Biaya Tenaga Kerja Lainnya,Reimbursement Pengobatan Non Rutin Pekerja Organik,beban,1608225938.0,2730500603.0
cm_2025_biaya_tenaga_kerja_lainnya_reimbursement_pengobatan_non_rutin_pekerja_organik_beban,snapshot_istantoro_2022_mar_2026,2025,annual,2025,,Biaya Tenaga Kerja Lainnya,Reimbursement Pengobatan Non Rutin Pekerja Organik,beban,1539757383.0,2819125090.0
cm_2025_01_biaya_tenaga_kerja_lainnya_reimbursement_pengobatan_non_rutin_pekerja_organik_beban,snapshot_istantoro_2022_mar_2026,2025-01,monthly,2025,1.0,Biaya Tenaga Kerja Lainnya,Reimbursement Pengobatan Non Rutin Pekerja Organik,beban,147244052.0,241145467.0
cm_2025_02_biaya_tenaga_kerja_lainnya_reimbursement_pengobatan_non_rutin_pekerja_organik_beban,snapshot_istantoro_2022_mar_2026,2025-02,monthly,2025,2.0,Biaya Tenaga Kerja Lainnya,Reimbursement Pengobatan Non Rutin Pekerja Organik,beban,144028386.0,247331355.0
cm_2025_03_biaya_tenaga_kerja_lainnya_reimbursement_pengobatan_non_rutin_pekerja_organik_beban,snapshot_istantoro_2022_mar_2026,2025-03,monthly,2025,3.0,Biaya Tenaga Kerja Lainnya,Reimbursement Pengobatan Non Rutin Pekerja Organik,beban,147903509.0,242951690.0
cm_2025_04_biaya_tenaga_kerja_lainnya_reimbursement_pengobatan_non_rutin_pekerja_organik_beban,snapshot_istantoro_2022_mar_2026,2025-04,monthly,2025,4.0,Biaya Tenaga Kerja Lainnya,Reimbursement Pengobatan Non Rutin Pekerja Organik,beban,146555899.0,242025531.0
cm_2025_05_biaya_tenaga_kerja_lainnya_reimbursement_pengobatan_non_rutin_pekerja_organik_beban,snapshot_istantoro_2022_mar_2026,2025-05,monthly,2025,5.0,Biaya Tenaga Kerja Lainnya,Reimbursement Pengobatan Non Rutin Pekerja Organik,beban,249624455.0,237729493.0
cm_2025_06_biaya_tenaga_kerja_lainnya_reimbursement_pengobatan_non_rutin_pekerja_organik_beban,snapshot_istantoro_2022_mar_2026,2025-06,monthly,2025,6.0,Biaya Tenaga Kerja Lainnya,Reimbursement Pengobatan Non Rutin Pekerja Organik,beban,147200219.0,239083939.0
cm_2025_07_biaya_tenaga_kerja_lainnya_reimbursement_pengobatan_non_rutin_pekerja_organik_beban,snapshot_istantoro_2022_mar_2026,2025-07,monthly,2025,7.0,Biaya Tenaga Kerja Lainnya,Reimbursement Pengobatan Non Rutin Pekerja Organik,beban,0.0,246451587.0
cm_2025_08_biaya_tenaga_kerja_lainnya_reimbursement_pengobatan_non_rutin_pekerja_organik_beban,snapshot_istantoro_2022_mar_2026,2025-08,monthly,2025,8.0,Biaya Tenaga Kerja Lainnya,Reimbursement Pengobatan Non Rutin Pekerja Organik,beban,213982015.0,242211050.0
cm_2025_09_biaya_tenaga_kerja_lainnya_reimbursement_pengobatan_non_rutin_pekerja_organik_beban,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,Biaya Tenaga Kerja Lainnya,Reimbursement Pengobatan Non Rutin Pekerja Organik,beban,0.0,241566985.0
cm_2025_10_biaya_tenaga_kerja_lainnya_reimbursement_pengobatan_non_rutin_pekerja_organik_beban,snapshot_istantoro_2022_mar_2026,2025-10,monthly,2025,10.0,Biaya Tenaga Kerja Lainnya,Reimbursement Pengobatan Non Rutin Pekerja Organik,beban,155878082.0,235554930.0
cm_2025_11_biaya_tenaga_kerja_lainnya_reimbursement_pengobatan_non_rutin_pekerja_organik_beban,snapshot_istantoro_2022_mar_2026,2025-11,monthly,2025,11.0,Biaya Tenaga Kerja Lainnya,Reimbursement Pengobatan Non Rutin Pekerja Organik,beban,149007261.0,234345002.0
cm_2025_12_biaya_tenaga_kerja_lainnya_reimbursement_pengobatan_non_rutin_pekerja_organik_beban,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,Biaya Tenaga Kerja Lainnya,Reimbursement Pengobatan Non Rutin Pekerja Organik,beban,4383187.0,248068223.0
cm_2026_01_biaya_tenaga_kerja_lainnya_reimbursement_pengobatan_non_rutin_pekerja_organik_beban,snapshot_istantoro_2022_mar_2026,2026-01,monthly,2026,1.0,Biaya Tenaga Kerja Lainnya,Reimbursement Pengobatan Non Rutin Pekerja Organik,beban,0.0,245918752.0
cm_2026_02_biaya_tenaga_kerja_lainnya_reimbursement_pengobatan_non_rutin_pekerja_organik_beban,snapshot_istantoro_2022_mar_2026,2026-02,monthly,2026,2.0,Biaya Tenaga Kerja Lainnya,Reimbursement Pengobatan Non Rutin Pekerja Organik,beban,489415819.0,249281579.0
cm_2026_03_biaya_tenaga_kerja_lainnya_reimbursement_pengobatan_non_rutin_pekerja_organik_beban,snapshot_istantoro_2022_mar_2026,2026-03,monthly,2026,3.0,Biaya Tenaga Kerja Lainnya,Reimbursement Pengobatan Non Rutin Pekerja Organik,beban,259244740.0,241499865.0
cm_2022_biaya_tenaga_kerja_lainnya_biaya_imbalan_pasca_kerja_beban,snapshot_istantoro_2022_mar_2026,2022,annual,2022,,Biaya Tenaga Kerja Lainnya,Biaya Imbalan Pasca Kerja,beban,5904832532.0,11914969429.0
cm_2023_biaya_tenaga_kerja_lainnya_biaya_imbalan_pasca_kerja_beban,snapshot_istantoro_2022_mar_2026,2023,annual,2023,,Biaya Tenaga Kerja Lainnya,Biaya Imbalan Pasca Kerja,beban,5597475012.0,13300500519.0
cm_2024_biaya_tenaga_kerja_lainnya_biaya_imbalan_pasca_kerja_beban,snapshot_istantoro_2022_mar_2026,2024,annual,2024,,Biaya Tenaga Kerja Lainnya,Biaya Imbalan Pasca Kerja,beban,233834185.0,6529509449.0
cm_2025_biaya_tenaga_kerja_lainnya_biaya_imbalan_pasca_kerja_beban,snapshot_istantoro_2022_mar_2026,2025,annual,2025,,Biaya Tenaga Kerja Lainnya,Biaya Imbalan Pasca Kerja,beban,0.0,0.0
cm_2025_01_biaya_tenaga_kerja_lainnya_biaya_imbalan_pasca_kerja_beban,snapshot_istantoro_2022_mar_2026,2025-01,monthly,2025,1.0,Biaya Tenaga Kerja Lainnya,Biaya Imbalan Pasca Kerja,beban,0.0,0.0
cm_2025_02_biaya_tenaga_kerja_lainnya_biaya_imbalan_pasca_kerja_beban,snapshot_istantoro_2022_mar_2026,2025-02,monthly,2025,2.0,Biaya Tenaga Kerja Lainnya,Biaya Imbalan Pasca Kerja,beban,0.0,0.0
cm_2025_03_biaya_tenaga_kerja_lainnya_biaya_imbalan_pasca_kerja_beban,snapshot_istantoro_2022_mar_2026,2025-03,monthly,2025,3.0,Biaya Tenaga Kerja Lainnya,Biaya Imbalan Pasca Kerja,beban,0.0,0.0
cm_2025_04_biaya_tenaga_kerja_lainnya_biaya_imbalan_pasca_kerja_beban,snapshot_istantoro_2022_mar_2026,2025-04,monthly,2025,4.0,Biaya Tenaga Kerja Lainnya,Biaya Imbalan Pasca Kerja,beban,0.0,0.0
cm_2025_05_biaya_tenaga_kerja_lainnya_biaya_imbalan_pasca_kerja_beban,snapshot_istantoro_2022_mar_2026,2025-05,monthly,2025,5.0,Biaya Tenaga Kerja Lainnya,Biaya Imbalan Pasca Kerja,beban,0.0,0.0
cm_2025_06_biaya_tenaga_kerja_lainnya_biaya_imbalan_pasca_kerja_beban,snapshot_istantoro_2022_mar_2026,2025-06,monthly,2025,6.0,Biaya Tenaga Kerja Lainnya,Biaya Imbalan Pasca Kerja,beban,0.0,0.0
cm_2025_07_biaya_tenaga_kerja_lainnya_biaya_imbalan_pasca_kerja_beban,snapshot_istantoro_2022_mar_2026,2025-07,monthly,2025,7.0,Biaya Tenaga Kerja Lainnya,Biaya Imbalan Pasca Kerja,beban,0.0,0.0
cm_2025_08_biaya_tenaga_kerja_lainnya_biaya_imbalan_pasca_kerja_beban,snapshot_istantoro_2022_mar_2026,2025-08,monthly,2025,8.0,Biaya Tenaga Kerja Lainnya,Biaya Imbalan Pasca Kerja,beban,0.0,0.0
cm_2025_09_biaya_tenaga_kerja_lainnya_biaya_imbalan_pasca_kerja_beban,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,Biaya Tenaga Kerja Lainnya,Biaya Imbalan Pasca Kerja,beban,0.0,0.0
cm_2025_10_biaya_tenaga_kerja_lainnya_biaya_imbalan_pasca_kerja_beban,snapshot_istantoro_2022_mar_2026,2025-10,monthly,2025,10.0,Biaya Tenaga Kerja Lainnya,Biaya Imbalan Pasca Kerja,beban,0.0,0.0
cm_2025_11_biaya_tenaga_kerja_lainnya_biaya_imbalan_pasca_kerja_beban,snapshot_istantoro_2022_mar_2026,2025-11,monthly,2025,11.0,Biaya Tenaga Kerja Lainnya,Biaya Imbalan Pasca Kerja,beban,0.0,0.0
cm_2025_12_biaya_tenaga_kerja_lainnya_biaya_imbalan_pasca_kerja_beban,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,Biaya Tenaga Kerja Lainnya,Biaya Imbalan Pasca Kerja,beban,0.0,0.0
cm_2026_01_biaya_tenaga_kerja_lainnya_biaya_imbalan_pasca_kerja_beban,snapshot_istantoro_2022_mar_2026,2026-01,monthly,2026,1.0,Biaya Tenaga Kerja Lainnya,Biaya Imbalan Pasca Kerja,beban,0.0,0.0
cm_2026_02_biaya_tenaga_kerja_lainnya_biaya_imbalan_pasca_kerja_beban,snapshot_istantoro_2022_mar_2026,2026-02,monthly,2026,2.0,Biaya Tenaga Kerja Lainnya,Biaya Imbalan Pasca Kerja,beban,0.0,0.0
cm_2026_03_biaya_tenaga_kerja_lainnya_biaya_imbalan_pasca_kerja_beban,snapshot_istantoro_2022_mar_2026,2026-03,monthly,2026,3.0,Biaya Tenaga Kerja Lainnya,Biaya Imbalan Pasca Kerja,beban,0.0,0.0
cm_2022_biaya_tenaga_kerja_lainnya_bonus_beban,snapshot_istantoro_2022_mar_2026,2022,annual,2022,,Biaya Tenaga Kerja Lainnya,Bonus,beban,13115964904.0,12318558299.0
cm_2023_biaya_tenaga_kerja_lainnya_bonus_beban,snapshot_istantoro_2022_mar_2026,2023,annual,2023,,Biaya Tenaga Kerja Lainnya,Bonus,beban,15559321190.0,15190797471.0
cm_2024_biaya_tenaga_kerja_lainnya_bonus_beban,snapshot_istantoro_2022_mar_2026,2024,annual,2024,,Biaya Tenaga Kerja Lainnya,Bonus,beban,19939314833.0,20528606961.0
cm_2025_biaya_tenaga_kerja_lainnya_bonus_beban,snapshot_istantoro_2022_mar_2026,2025,annual,2025,,Biaya Tenaga Kerja Lainnya,Bonus,beban,14511774601.0,23485773550.0
cm_2025_01_biaya_tenaga_kerja_lainnya_bonus_beban,snapshot_istantoro_2022_mar_2026,2025-01,monthly,2025,1.0,Biaya Tenaga Kerja Lainnya,Bonus,beban,0.0,2013055032.0
cm_2025_02_biaya_tenaga_kerja_lainnya_bonus_beban,snapshot_istantoro_2022_mar_2026,2025-02,monthly,2025,2.0,Biaya Tenaga Kerja Lainnya,Bonus,beban,966695309.0,1985757511.0
cm_2025_03_biaya_tenaga_kerja_lainnya_bonus_beban,snapshot_istantoro_2022_mar_2026,2025-03,monthly,2025,3.0,Biaya Tenaga Kerja Lainnya,Bonus,beban,1021304605.0,2015347335.0
cm_2025_04_biaya_tenaga_kerja_lainnya_bonus_beban,snapshot_istantoro_2022_mar_2026,2025-04,monthly,2025,4.0,Biaya Tenaga Kerja Lainnya,Bonus,beban,573129978.0,1982784234.0
cm_2025_05_biaya_tenaga_kerja_lainnya_bonus_beban,snapshot_istantoro_2022_mar_2026,2025-05,monthly,2025,5.0,Biaya Tenaga Kerja Lainnya,Bonus,beban,1308255938.0,1924657326.0
cm_2025_06_biaya_tenaga_kerja_lainnya_bonus_beban,snapshot_istantoro_2022_mar_2026,2025-06,monthly,2025,6.0,Biaya Tenaga Kerja Lainnya,Bonus,beban,1590460857.0,1945725372.0
cm_2025_07_biaya_tenaga_kerja_lainnya_bonus_beban,snapshot_istantoro_2022_mar_2026,2025-07,monthly,2025,7.0,Biaya Tenaga Kerja Lainnya,Bonus,beban,1729382894.0,1932983632.0
cm_2025_08_biaya_tenaga_kerja_lainnya_bonus_beban,snapshot_istantoro_2022_mar_2026,2025-08,monthly,2025,8.0,Biaya Tenaga Kerja Lainnya,Bonus,beban,765190538.0,2016478370.0
cm_2025_09_biaya_tenaga_kerja_lainnya_bonus_beban,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,Biaya Tenaga Kerja Lainnya,Bonus,beban,734853916.0,1998950403.0
cm_2025_10_biaya_tenaga_kerja_lainnya_bonus_beban,snapshot_istantoro_2022_mar_2026,2025-10,monthly,2025,10.0,Biaya Tenaga Kerja Lainnya,Bonus,beban,1440804738.0,1989030478.0
cm_2025_11_biaya_tenaga_kerja_lainnya_bonus_beban,snapshot_istantoro_2022_mar_2026,2025-11,monthly,2025,11.0,Biaya Tenaga Kerja Lainnya,Bonus,beban,1285227983.0,1944694974.0
cm_2025_12_biaya_tenaga_kerja_lainnya_bonus_beban,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,Biaya Tenaga Kerja Lainnya,Bonus,beban,4057659689.0,1930887479.0
cm_2026_01_biaya_tenaga_kerja_lainnya_bonus_beban,snapshot_istantoro_2022_mar_2026,2026-01,monthly,2026,1.0,Biaya Tenaga Kerja Lainnya,Bonus,beban,1204270587.0,1280662944.0
cm_2026_02_biaya_tenaga_kerja_lainnya_bonus_beban,snapshot_istantoro_2022_mar_2026,2026-02,monthly,2026,2.0,Biaya Tenaga Kerja Lainnya,Bonus,beban,1243604675.0,1259300310.0
cm_2026_03_biaya_tenaga_kerja_lainnya_bonus_beban,snapshot_istantoro_2022_mar_2026,2026-03,monthly,2026,3.0,Biaya Tenaga Kerja Lainnya,Bonus,beban,1318870038.0,1240504944.0
cm_2022_biaya_tenaga_kerja_lainnya_insentive_beban,snapshot_istantoro_2022_mar_2026,2022,annual,2022,,Biaya Tenaga Kerja Lainnya,Insentive,beban,9495363644.0,7098118672.0
cm_2023_biaya_tenaga_kerja_lainnya_insentive_beban,snapshot_istantoro_2022_mar_2026,2023,annual,2023,,Biaya Tenaga Kerja Lainnya,Insentive,beban,9840354755.0,8557400323.0
cm_2024_biaya_tenaga_kerja_lainnya_insentive_beban,snapshot_istantoro_2022_mar_2026,2024,annual,2024,,Biaya Tenaga Kerja Lainnya,Insentive,beban,6173773755.0,10315008782.0
cm_2025_biaya_tenaga_kerja_lainnya_insentive_beban,snapshot_istantoro_2022_mar_2026,2025,annual,2025,,Biaya Tenaga Kerja Lainnya,Insentive,beban,5719911620.0,9767071806.0
cm_2025_01_biaya_tenaga_kerja_lainnya_insentive_beban,snapshot_istantoro_2022_mar_2026,2025-01,monthly,2025,1.0,Biaya Tenaga Kerja Lainnya,Insentive,beban,0.0,798236507.0
cm_2025_02_biaya_tenaga_kerja_lainnya_insentive_beban,snapshot_istantoro_2022_mar_2026,2025-02,monthly,2025,2.0,Biaya Tenaga Kerja Lainnya,Insentive,beban,246717679.0,839174095.0
cm_2025_03_biaya_tenaga_kerja_lainnya_insentive_beban,snapshot_istantoro_2022_mar_2026,2025-03,monthly,2025,3.0,Biaya Tenaga Kerja Lainnya,Insentive,beban,0.0,801227897.0
cm_2025_04_biaya_tenaga_kerja_lainnya_insentive_beban,snapshot_istantoro_2022_mar_2026,2025-04,monthly,2025,4.0,Biaya Tenaga Kerja Lainnya,Insentive,beban,0.0,797375125.0
cm_2025_05_biaya_tenaga_kerja_lainnya_insentive_beban,snapshot_istantoro_2022_mar_2026,2025-05,monthly,2025,5.0,Biaya Tenaga Kerja Lainnya,Insentive,beban,493490663.0,800955737.0
cm_2025_06_biaya_tenaga_kerja_lainnya_insentive_beban,snapshot_istantoro_2022_mar_2026,2025-06,monthly,2025,6.0,Biaya Tenaga Kerja Lainnya,Insentive,beban,716426627.0,828625616.0
cm_2025_07_biaya_tenaga_kerja_lainnya_insentive_beban,snapshot_istantoro_2022_mar_2026,2025-07,monthly,2025,7.0,Biaya Tenaga Kerja Lainnya,Insentive,beban,401894226.0,811816249.0
cm_2025_08_biaya_tenaga_kerja_lainnya_insentive_beban,snapshot_istantoro_2022_mar_2026,2025-08,monthly,2025,8.0,Biaya Tenaga Kerja Lainnya,Insentive,beban,743737832.0,818661733.0
cm_2025_09_biaya_tenaga_kerja_lainnya_insentive_beban,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,Biaya Tenaga Kerja Lainnya,Insentive,beban,774163492.0,792025180.0
cm_2025_10_biaya_tenaga_kerja_lainnya_insentive_beban,snapshot_istantoro_2022_mar_2026,2025-10,monthly,2025,10.0,Biaya Tenaga Kerja Lainnya,Insentive,beban,1293793500.0,792681894.0
cm_2025_11_biaya_tenaga_kerja_lainnya_insentive_beban,snapshot_istantoro_2022_mar_2026,2025-11,monthly,2025,11.0,Biaya Tenaga Kerja Lainnya,Insentive,beban,1213999257.0,812810454.0
cm_2025_12_biaya_tenaga_kerja_lainnya_insentive_beban,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,Biaya Tenaga Kerja Lainnya,Insentive,beban,0.0,830954285.0
cm_2026_01_biaya_tenaga_kerja_lainnya_insentive_beban,snapshot_istantoro_2022_mar_2026,2026-01,monthly,2026,1.0,Biaya Tenaga Kerja Lainnya,Insentive,beban,0.0,0.0
cm_2026_02_biaya_tenaga_kerja_lainnya_insentive_beban,snapshot_istantoro_2022_mar_2026,2026-02,monthly,2026,2.0,Biaya Tenaga Kerja Lainnya,Insentive,beban,0.0,0.0
cm_2026_03_biaya_tenaga_kerja_lainnya_insentive_beban,snapshot_istantoro_2022_mar_2026,2026-03,monthly,2026,3.0,Biaya Tenaga Kerja Lainnya,Insentive,beban,0.0,0.0
cm_2022_biaya_tenaga_kerja_lainnya_biaya_kompensasi_beban,snapshot_istantoro_2022_mar_2026,2022,annual,2022,,Biaya Tenaga Kerja Lainnya,Biaya Kompensasi,beban,0.0,1534671499.0
cm_2023_biaya_tenaga_kerja_lainnya_biaya_kompensasi_beban,snapshot_istantoro_2022_mar_2026,2023,annual,2023,,Biaya Tenaga Kerja Lainnya,Biaya Kompensasi,beban,4443784231.0,1462803591.0
cm_2024_biaya_tenaga_kerja_lainnya_biaya_kompensasi_beban,snapshot_istantoro_2022_mar_2026,2024,annual,2024,,Biaya Tenaga Kerja Lainnya,Biaya Kompensasi,beban,1537605713.0,1159761392.0
cm_2025_biaya_tenaga_kerja_lainnya_biaya_kompensasi_beban,snapshot_istantoro_2022_mar_2026,2025,annual,2025,,Biaya Tenaga Kerja Lainnya,Biaya Kompensasi,beban,1046275569.0,1528458404.0
cm_2025_01_biaya_tenaga_kerja_lainnya_biaya_kompensasi_beban,snapshot_istantoro_2022_mar_2026,2025-01,monthly,2025,1.0,Biaya Tenaga Kerja Lainnya,Biaya Kompensasi,beban,0.0,123454485.0
cm_2025_02_biaya_tenaga_kerja_lainnya_biaya_kompensasi_beban,snapshot_istantoro_2022_mar_2026,2025-02,monthly,2025,2.0,Biaya Tenaga Kerja Lainnya,Biaya Kompensasi,beban,0.0,126747619.0
cm_2025_03_biaya_tenaga_kerja_lainnya_biaya_kompensasi_beban,snapshot_istantoro_2022_mar_2026,2025-03,monthly,2025,3.0,Biaya Tenaga Kerja Lainnya,Biaya Kompensasi,beban,7731194.0,121558240.0
cm_2025_04_biaya_tenaga_kerja_lainnya_biaya_kompensasi_beban,snapshot_istantoro_2022_mar_2026,2025-04,monthly,2025,4.0,Biaya Tenaga Kerja Lainnya,Biaya Kompensasi,beban,0.0,127536825.0
cm_2025_05_biaya_tenaga_kerja_lainnya_biaya_kompensasi_beban,snapshot_istantoro_2022_mar_2026,2025-05,monthly,2025,5.0,Biaya Tenaga Kerja Lainnya,Biaya Kompensasi,beban,254445330.0,126164880.0
cm_2025_06_biaya_tenaga_kerja_lainnya_biaya_kompensasi_beban,snapshot_istantoro_2022_mar_2026,2025-06,monthly,2025,6.0,Biaya Tenaga Kerja Lainnya,Biaya Kompensasi,beban,252693803.0,127581122.0
cm_2025_07_biaya_tenaga_kerja_lainnya_biaya_kompensasi_beban,snapshot_istantoro_2022_mar_2026,2025-07,monthly,2025,7.0,Biaya Tenaga Kerja Lainnya,Biaya Kompensasi,beban,0.0,125607021.0
cm_2025_08_biaya_tenaga_kerja_lainnya_biaya_kompensasi_beban,snapshot_istantoro_2022_mar_2026,2025-08,monthly,2025,8.0,Biaya Tenaga Kerja Lainnya,Biaya Kompensasi,beban,0.0,123271266.0
cm_2025_09_biaya_tenaga_kerja_lainnya_biaya_kompensasi_beban,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,Biaya Tenaga Kerja Lainnya,Biaya Kompensasi,beban,0.0,127557607.0
cm_2025_10_biaya_tenaga_kerja_lainnya_biaya_kompensasi_beban,snapshot_istantoro_2022_mar_2026,2025-10,monthly,2025,10.0,Biaya Tenaga Kerja Lainnya,Biaya Kompensasi,beban,0.0,122616229.0
cm_2025_11_biaya_tenaga_kerja_lainnya_biaya_kompensasi_beban,snapshot_istantoro_2022_mar_2026,2025-11,monthly,2025,11.0,Biaya Tenaga Kerja Lainnya,Biaya Kompensasi,beban,489765074.0,123038361.0
cm_2025_12_biaya_tenaga_kerja_lainnya_biaya_kompensasi_beban,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,Biaya Tenaga Kerja Lainnya,Biaya Kompensasi,beban,0.0,125787424.0
cm_2026_01_biaya_tenaga_kerja_lainnya_biaya_kompensasi_beban,snapshot_istantoro_2022_mar_2026,2026-01,monthly,2026,1.0,Biaya Tenaga Kerja Lainnya,Biaya Kompensasi,beban,62546953.0,65938814.0
cm_2026_02_biaya_tenaga_kerja_lainnya_biaya_kompensasi_beban,snapshot_istantoro_2022_mar_2026,2026-02,monthly,2026,2.0,Biaya Tenaga Kerja Lainnya,Biaya Kompensasi,beban,65889844.0,66577824.0
cm_2026_03_biaya_tenaga_kerja_lainnya_biaya_kompensasi_beban,snapshot_istantoro_2022_mar_2026,2026-03,monthly,2026,3.0,Biaya Tenaga Kerja Lainnya,Biaya Kompensasi,beban,66454249.0,63755985.0
cm_2022_biaya_penyusutan_aktiva_tetap_biaya_penyusutan_aktiva_tetap_beban,snapshot_istantoro_2022_mar_2026,2022,annual,2022,,Biaya Penyusutan Aktiva Tetap,Biaya Penyusutan Aktiva Tetap,beban,7390575264.0,9898536792.0
cm_2023_biaya_penyusutan_aktiva_tetap_biaya_penyusutan_aktiva_tetap_beban,snapshot_istantoro_2022_mar_2026,2023,annual,2023,,Biaya Penyusutan Aktiva Tetap,Biaya Penyusutan Aktiva Tetap,beban,7525326201.0,14200378685.0
cm_2024_biaya_penyusutan_aktiva_tetap_biaya_penyusutan_aktiva_tetap_beban,snapshot_istantoro_2022_mar_2026,2024,annual,2024,,Biaya Penyusutan Aktiva Tetap,Biaya Penyusutan Aktiva Tetap,beban,7740240802.0,8340193244.0
cm_2025_biaya_penyusutan_aktiva_tetap_biaya_penyusutan_aktiva_tetap_beban,snapshot_istantoro_2022_mar_2026,2025,annual,2025,,Biaya Penyusutan Aktiva Tetap,Biaya Penyusutan Aktiva Tetap,beban,9298753791.0,8722908351.0
cm_2025_01_biaya_penyusutan_aktiva_tetap_biaya_penyusutan_aktiva_tetap_beban,snapshot_istantoro_2022_mar_2026,2025-01,monthly,2025,1.0,Biaya Penyusutan Aktiva Tetap,Biaya Penyusutan Aktiva Tetap,beban,723084226.0,722322117.0
cm_2025_02_biaya_penyusutan_aktiva_tetap_biaya_penyusutan_aktiva_tetap_beban,snapshot_istantoro_2022_mar_2026,2025-02,monthly,2025,2.0,Biaya Penyusutan Aktiva Tetap,Biaya Penyusutan Aktiva Tetap,beban,782974127.0,723276097.0
cm_2025_03_biaya_penyusutan_aktiva_tetap_biaya_penyusutan_aktiva_tetap_beban,snapshot_istantoro_2022_mar_2026,2025-03,monthly,2025,3.0,Biaya Penyusutan Aktiva Tetap,Biaya Penyusutan Aktiva Tetap,beban,747473303.0,753068256.0
cm_2025_04_biaya_penyusutan_aktiva_tetap_biaya_penyusutan_aktiva_tetap_beban,snapshot_istantoro_2022_mar_2026,2025-04,monthly,2025,4.0,Biaya Penyusutan Aktiva Tetap,Biaya Penyusutan Aktiva Tetap,beban,763659624.0,738130845.0
cm_2025_05_biaya_penyusutan_aktiva_tetap_biaya_penyusutan_aktiva_tetap_beban,snapshot_istantoro_2022_mar_2026,2025-05,monthly,2025,5.0,Biaya Penyusutan Aktiva Tetap,Biaya Penyusutan Aktiva Tetap,beban,827809695.0,741419775.0
cm_2025_06_biaya_penyusutan_aktiva_tetap_biaya_penyusutan_aktiva_tetap_beban,snapshot_istantoro_2022_mar_2026,2025-06,monthly,2025,6.0,Biaya Penyusutan Aktiva Tetap,Biaya Penyusutan Aktiva Tetap,beban,543294873.0,752790329.0
