id,snapshot_id,period,period_type,year,month,segment,category,actual,target
fm_2025_07_kpo_training_pendapatan_non_operasional,snapshot_istantoro_2022_mar_2026,2025-07,monthly,2025,7.0,KPO - TRAINING,pendapatan_non_operasional,2507559.0,2740379.0
fm_2025_07_kpo_training_beban_non_operasional,snapshot_istantoro_2022_mar_2026,2025-07,monthly,2025,7.0,KPO - TRAINING,beban_non_operasional,891903.0,140404.0
fm_2025_07_kpo_training_laba_usaha,snapshot_istantoro_2022_mar_2026,2025-07,monthly,2025,7.0,KPO - TRAINING,laba_usaha,49810458.0,206706803.0
fm_2025_07_kpo_training_laba_sebelum_pajak,snapshot_istantoro_2022_mar_2026,2025-07,monthly,2025,7.0,KPO - TRAINING,laba_sebelum_pajak,50518722.0,210205204.0
fm_2025_08_mpo_tad_pendapatan,snapshot_istantoro_2022_mar_2026,2025-08,monthly,2025,8.0,MPO - TAD,pendapatan,241758954131.0,295785771482.0
fm_2025_08_mpo_tad_beban_operasional,snapshot_istantoro_2022_mar_2026,2025-08,monthly,2025,8.0,MPO - TAD,beban_operasional,220530928059.0,267550385892.0
fm_2025_08_mpo_tad_pendapatan_non_operasional,snapshot_istantoro_2022_mar_2026,2025-08,monthly,2025,8.0,MPO - TAD,pendapatan_non_operasional,1107237371.0,1097615494.0
fm_2025_08_mpo_tad_beban_non_operasional,snapshot_istantoro_2022_mar_2026,2025-08,monthly,2025,8.0,MPO - TAD,beban_non_operasional,101665880.0,55581437.0
fm_2025_08_mpo_tad_laba_usaha,snapshot_istantoro_2022_mar_2026,2025-08,monthly,2025,8.0,MPO - TAD,laba_usaha,28928463285.0,25568120901.0
fm_2025_08_mpo_tad_laba_sebelum_pajak,snapshot_istantoro_2022_mar_2026,2025-08,monthly,2025,8.0,MPO - TAD,laba_sebelum_pajak,29921914135.0,27383238769.0
fm_2025_08_mpo_rab_pendapatan,snapshot_istantoro_2022_mar_2026,2025-08,monthly,2025,8.0,MPO - RAB,pendapatan,3051326598.0,4646541729.0
fm_2025_08_mpo_rab_beban_operasional,snapshot_istantoro_2022_mar_2026,2025-08,monthly,2025,8.0,MPO - RAB,beban_operasional,2070197972.0,1945030628.0
fm_2025_08_mpo_rab_pendapatan_non_operasional,snapshot_istantoro_2022_mar_2026,2025-08,monthly,2025,8.0,MPO - RAB,pendapatan_non_operasional,13943531.0,16703070.0
fm_2025_08_mpo_rab_beban_non_operasional,snapshot_istantoro_2022_mar_2026,2025-08,monthly,2025,8.0,MPO - RAB,beban_non_operasional,1218953.0,831580.0
fm_2025_08_mpo_rab_laba_usaha,snapshot_istantoro_2022_mar_2026,2025-08,monthly,2025,8.0,MPO - RAB,laba_usaha,916939353.0,2610091750.0
fm_2025_08_mpo_rab_laba_sebelum_pajak,snapshot_istantoro_2022_mar_2026,2025-08,monthly,2025,8.0,MPO - RAB,laba_sebelum_pajak,927950142.0,2575786361.0
fm_2025_08_bpo_pendapatan,snapshot_istantoro_2022_mar_2026,2025-08,monthly,2025,8.0,BPO,pendapatan,16903568266.0,38366886297.0
fm_2025_08_bpo_beban_operasional,snapshot_istantoro_2022_mar_2026,2025-08,monthly,2025,8.0,BPO,beban_operasional,15873476978.0,30951067150.0
fm_2025_08_bpo_pendapatan_non_operasional,snapshot_istantoro_2022_mar_2026,2025-08,monthly,2025,8.0,BPO,pendapatan_non_operasional,82064303.0,141991611.0
fm_2025_08_bpo_beban_non_operasional,snapshot_istantoro_2022_mar_2026,2025-08,monthly,2025,8.0,BPO,beban_non_operasional,7619122.0,6969163.0
fm_2025_08_bpo_laba_usaha,snapshot_istantoro_2022_mar_2026,2025-08,monthly,2025,8.0,BPO,laba_usaha,1515662219.0,6877124105.0
fm_2025_08_bpo_laba_sebelum_pajak,snapshot_istantoro_2022_mar_2026,2025-08,monthly,2025,8.0,BPO,laba_sebelum_pajak,1499408237.0,7288520775.0
fm_2025_08_kpo_diklat_pendapatan,snapshot_istantoro_2022_mar_2026,2025-08,monthly,2025,8.0,KPO - DIKLAT,pendapatan,1154075521.0,2202521200.0
fm_2025_08_kpo_diklat_beban_operasional,snapshot_istantoro_2022_mar_2026,2025-08,monthly,2025,8.0,KPO - DIKLAT,beban_operasional,1092303463.0,1838057783.0
fm_2025_08_kpo_diklat_pendapatan_non_operasional,snapshot_istantoro_2022_mar_2026,2025-08,monthly,2025,8.0,KPO - DIKLAT,pendapatan_non_operasional,5546601.0,8237146.0
fm_2025_08_kpo_diklat_beban_non_operasional,snapshot_istantoro_2022_mar_2026,2025-08,monthly,2025,8.0,KPO - DIKLAT,beban_non_operasional,521700.0,398008.0
fm_2025_08_kpo_diklat_laba_usaha,snapshot_istantoro_2022_mar_2026,2025-08,monthly,2025,8.0,KPO - DIKLAT,laba_usaha,91431596.0,296460312.0
fm_2025_08_kpo_diklat_laba_sebelum_pajak,snapshot_istantoro_2022_mar_2026,2025-08,monthly,2025,8.0,KPO - DIKLAT,laba_sebelum_pajak,91840800.0,302613326.0
fm_2025_08_kpo_training_pendapatan,snapshot_istantoro_2022_mar_2026,2025-08,monthly,2025,8.0,KPO - TRAINING,pendapatan,363141660.0,743201055.0
fm_2025_08_kpo_training_beban_operasional,snapshot_istantoro_2022_mar_2026,2025-08,monthly,2025,8.0,KPO - TRAINING,beban_operasional,395887760.0,518333155.0
fm_2025_08_kpo_training_pendapatan_non_operasional,snapshot_istantoro_2022_mar_2026,2025-08,monthly,2025,8.0,KPO - TRAINING,pendapatan_non_operasional,1714939.0,2736305.0
fm_2025_08_kpo_training_beban_non_operasional,snapshot_istantoro_2022_mar_2026,2025-08,monthly,2025,8.0,KPO - TRAINING,beban_non_operasional,164946.0,137486.0
fm_2025_08_kpo_training_laba_usaha,snapshot_istantoro_2022_mar_2026,2025-08,monthly,2025,8.0,KPO - TRAINING,laba_usaha,-11372445.0,214633830.0
fm_2025_08_kpo_training_laba_sebelum_pajak,snapshot_istantoro_2022_mar_2026,2025-08,monthly,2025,8.0,KPO - TRAINING,laba_sebelum_pajak,-9326135.0,212434752.0
fm_2025_09_mpo_tad_pendapatan,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,MPO - TAD,pendapatan,270375905694.0,294547859670.0
fm_2025_09_mpo_tad_beban_operasional,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,MPO - TAD,beban_operasional,247883194907.0,280907055404.0
fm_2025_09_mpo_tad_pendapatan_non_operasional,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,MPO - TAD,pendapatan_non_operasional,902041919.0,1151526873.0
fm_2025_09_mpo_tad_beban_non_operasional,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,MPO - TAD,beban_non_operasional,88072740.0,55391125.0
fm_2025_09_mpo_tad_laba_usaha,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,MPO - TAD,laba_usaha,30334774298.0,25183175035.0
fm_2025_09_mpo_tad_laba_sebelum_pajak,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,MPO - TAD,laba_sebelum_pajak,29530155992.0,26387444812.0
fm_2025_09_mpo_rab_pendapatan,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,MPO - RAB,pendapatan,3921733000.0,4427935483.0
fm_2025_09_mpo_rab_beban_operasional,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,MPO - RAB,beban_operasional,2007271315.0,2012480429.0
fm_2025_09_mpo_rab_pendapatan_non_operasional,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,MPO - RAB,pendapatan_non_operasional,12041253.0,16559009.0
fm_2025_09_mpo_rab_beban_non_operasional,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,MPO - RAB,beban_non_operasional,1150251.0,841472.0
fm_2025_09_mpo_rab_laba_usaha,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,MPO - RAB,laba_usaha,1747114963.0,2560833734.0
fm_2025_09_mpo_rab_laba_sebelum_pajak,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,MPO - RAB,laba_sebelum_pajak,1742768312.0,2620628562.0
fm_2025_09_bpo_pendapatan,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,BPO,pendapatan,15494135222.0,38429201423.0
fm_2025_09_bpo_beban_operasional,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,BPO,beban_operasional,15495356031.0,31735913028.0
fm_2025_09_bpo_pendapatan_non_operasional,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,BPO,pendapatan_non_operasional,51204126.0,139056219.0
fm_2025_09_bpo_beban_non_operasional,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,BPO,beban_non_operasional,5084246.0,6790711.0
fm_2025_09_bpo_laba_usaha,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,BPO,laba_usaha,964344452.0,6811290353.0
fm_2025_09_bpo_laba_sebelum_pajak,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,BPO,laba_sebelum_pajak,933771617.0,7267894740.0
fm_2025_09_kpo_diklat_pendapatan,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,KPO - DIKLAT,pendapatan,822383712.0,2216868487.0
fm_2025_09_kpo_diklat_beban_operasional,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,KPO - DIKLAT,beban_operasional,626074428.0,1889603441.0
fm_2025_09_kpo_diklat_pendapatan_non_operasional,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,KPO - DIKLAT,pendapatan_non_operasional,2540454.0,8107582.0
fm_2025_09_kpo_diklat_beban_non_operasional,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,KPO - DIKLAT,beban_non_operasional,260676.0,402253.0
fm_2025_09_kpo_diklat_laba_usaha,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,KPO - DIKLAT,laba_usaha,159302220.0,283963631.0
fm_2025_09_kpo_diklat_laba_sebelum_pajak,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,KPO - DIKLAT,laba_sebelum_pajak,165686659.0,304656549.0
fm_2025_09_kpo_training_pendapatan,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,KPO - TRAINING,pendapatan,625904903.0,742912454.0
fm_2025_09_kpo_training_beban_operasional,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,KPO - TRAINING,beban_operasional,602185412.0,529880826.0
fm_2025_09_kpo_training_pendapatan_non_operasional,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,KPO - TRAINING,pendapatan_non_operasional,1981701.0,2777968.0
fm_2025_09_kpo_training_beban_non_operasional,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,KPO - TRAINING,beban_non_operasional,189754.0,133415.0
fm_2025_09_kpo_training_laba_usaha,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,KPO - TRAINING,laba_usaha,27759791.0,208665083.0
fm_2025_09_kpo_training_laba_sebelum_pajak,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,KPO - TRAINING,laba_sebelum_pajak,29797964.0,218644946.0
fm_2025_10_mpo_tad_pendapatan,snapshot_istantoro_2022_mar_2026,2025-10,monthly,2025,10.0,MPO - TAD,pendapatan,272254371505.0,293526221028.0
fm_2025_10_mpo_tad_beban_operasional,snapshot_istantoro_2022_mar_2026,2025-10,monthly,2025,10.0,MPO - TAD,beban_operasional,225416232090.0,277077526235.0
fm_2025_10_mpo_tad_pendapatan_non_operasional,snapshot_istantoro_2022_mar_2026,2025-10,monthly,2025,10.0,MPO - TAD,pendapatan_non_operasional,989786887.0,1101906673.0
fm_2025_10_mpo_tad_beban_non_operasional,snapshot_istantoro_2022_mar_2026,2025-10,monthly,2025,10.0,MPO - TAD,beban_non_operasional,84298544.0,54938520.0
fm_2025_10_mpo_tad_laba_usaha,snapshot_istantoro_2022_mar_2026,2025-10,monthly,2025,10.0,MPO - TAD,laba_usaha,31609864702.0,25363535729.0
fm_2025_10_mpo_tad_laba_sebelum_pajak,snapshot_istantoro_2022_mar_2026,2025-10,monthly,2025,10.0,MPO - TAD,laba_sebelum_pajak,34465110898.0,26521260927.0
fm_2025_10_mpo_rab_pendapatan,snapshot_istantoro_2022_mar_2026,2025-10,monthly,2025,10.0,MPO - RAB,pendapatan,3113822823.0,4619621931.0
fm_2025_10_mpo_rab_beban_operasional,snapshot_istantoro_2022_mar_2026,2025-10,monthly,2025,10.0,MPO - RAB,beban_operasional,2916635090.0,1939764586.0
fm_2025_10_mpo_rab_pendapatan_non_operasional,snapshot_istantoro_2022_mar_2026,2025-10,monthly,2025,10.0,MPO - RAB,pendapatan_non_operasional,11904708.0,17015228.0
fm_2025_10_mpo_rab_beban_non_operasional,snapshot_istantoro_2022_mar_2026,2025-10,monthly,2025,10.0,MPO - RAB,beban_non_operasional,974355.0,836423.0
fm_2025_10_mpo_rab_laba_usaha,snapshot_istantoro_2022_mar_2026,2025-10,monthly,2025,10.0,MPO - RAB,laba_usaha,65865906.0,2621520951.0
fm_2025_10_mpo_rab_laba_sebelum_pajak,snapshot_istantoro_2022_mar_2026,2025-10,monthly,2025,10.0,MPO - RAB,laba_sebelum_pajak,82441473.0,2680600895.0
fm_2025_10_bpo_pendapatan,snapshot_istantoro_2022_mar_2026,2025-10,monthly,2025,10.0,BPO,pendapatan,17481908070.0,38614632463.0
fm_2025_10_bpo_beban_operasional,snapshot_istantoro_2022_mar_2026,2025-10,monthly,2025,10.0,BPO,beban_operasional,17390399947.0,30587947881.0
fm_2025_10_bpo_pendapatan_non_operasional,snapshot_istantoro_2022_mar_2026,2025-10,monthly,2025,10.0,BPO,pendapatan_non_operasional,66287518.0,137567926.0
fm_2025_10_bpo_beban_non_operasional,snapshot_istantoro_2022_mar_2026,2025-10,monthly,2025,10.0,BPO,beban_non_operasional,5741260.0,6896183.0
fm_2025_10_bpo_laba_usaha,snapshot_istantoro_2022_mar_2026,2025-10,monthly,2025,10.0,BPO,laba_usaha,625101952.0,7002713716.0
fm_2025_10_bpo_laba_sebelum_pajak,snapshot_istantoro_2022_mar_2026,2025-10,monthly,2025,10.0,BPO,laba_sebelum_pajak,660132955.0,6906519157.0
fm_2025_10_kpo_diklat_pendapatan,snapshot_istantoro_2022_mar_2026,2025-10,monthly,2025,10.0,KPO - DIKLAT,pendapatan,1874786782.0,2167755028.0
fm_2025_10_kpo_diklat_beban_operasional,snapshot_istantoro_2022_mar_2026,2025-10,monthly,2025,10.0,KPO - DIKLAT,beban_operasional,1324446993.0,1889539164.0
fm_2025_10_kpo_diklat_pendapatan_non_operasional,snapshot_istantoro_2022_mar_2026,2025-10,monthly,2025,10.0,KPO - DIKLAT,pendapatan_non_operasional,6834902.0,7978828.0
fm_2025_10_kpo_diklat_beban_non_operasional,snapshot_istantoro_2022_mar_2026,2025-10,monthly,2025,10.0,KPO - DIKLAT,beban_non_operasional,595131.0,404783.0
fm_2025_10_kpo_diklat_laba_usaha,snapshot_istantoro_2022_mar_2026,2025-10,monthly,2025,10.0,KPO - DIKLAT,laba_usaha,439825894.0,282768612.0
fm_2025_10_kpo_diklat_laba_sebelum_pajak,snapshot_istantoro_2022_mar_2026,2025-10,monthly,2025,10.0,KPO - DIKLAT,laba_sebelum_pajak,430390396.0,289687332.0
fm_2025_10_kpo_training_pendapatan,snapshot_istantoro_2022_mar_2026,2025-10,monthly,2025,10.0,KPO - TRAINING,pendapatan,1087426373.0,756772243.0
fm_2025_10_kpo_training_beban_operasional,snapshot_istantoro_2022_mar_2026,2025-10,monthly,2025,10.0,KPO - TRAINING,beban_operasional,791288948.0,533478064.0
fm_2025_10_kpo_training_pendapatan_non_operasional,snapshot_istantoro_2022_mar_2026,2025-10,monthly,2025,10.0,KPO - TRAINING,pendapatan_non_operasional,4060636.0,2806185.0
fm_2025_10_kpo_training_beban_non_operasional,snapshot_istantoro_2022_mar_2026,2025-10,monthly,2025,10.0,KPO - TRAINING,beban_non_operasional,333431.0,136607.0
fm_2025_10_kpo_training_laba_usaha,snapshot_istantoro_2022_mar_2026,2025-10,monthly,2025,10.0,KPO - TRAINING,laba_usaha,282681121.0,209688656.0
fm_2025_10_kpo_training_laba_sebelum_pajak,snapshot_istantoro_2022_mar_2026,2025-10,monthly,2025,10.0,KPO - TRAINING,laba_sebelum_pajak,288803436.0,219693487.0
fm_2025_11_mpo_tad_pendapatan,snapshot_istantoro_2022_mar_2026,2025-11,monthly,2025,11.0,MPO - TAD,pendapatan,291367035348.0,306471012598.0
fm_2025_11_mpo_tad_beban_operasional,snapshot_istantoro_2022_mar_2026,2025-11,monthly,2025,11.0,MPO - TAD,beban_operasional,252253826055.0,278590058096.0
fm_2025_11_mpo_tad_pendapatan_non_operasional,snapshot_istantoro_2022_mar_2026,2025-11,monthly,2025,11.0,MPO - TAD,pendapatan_non_operasional,472925511.0,1103705765.0
fm_2025_11_mpo_tad_beban_non_operasional,snapshot_istantoro_2022_mar_2026,2025-11,monthly,2025,11.0,MPO - TAD,beban_non_operasional,141245208.0,55605293.0
fm_2025_11_mpo_tad_laba_usaha,snapshot_istantoro_2022_mar_2026,2025-11,monthly,2025,11.0,MPO - TAD,laba_usaha,36278917111.0,25474945043.0
fm_2025_11_mpo_tad_laba_sebelum_pajak,snapshot_istantoro_2022_mar_2026,2025-11,monthly,2025,11.0,MPO - TAD,laba_sebelum_pajak,38499855151.0,26097348992.0
fm_2025_11_mpo_rab_pendapatan,snapshot_istantoro_2022_mar_2026,2025-11,monthly,2025,11.0,MPO - RAB,pendapatan,2775018383.0,4673864337.0
fm_2025_11_mpo_rab_beban_operasional,snapshot_istantoro_2022_mar_2026,2025-11,monthly,2025,11.0,MPO - RAB,beban_operasional,2429530878.0,1920877666.0
fm_2025_11_mpo_rab_pendapatan_non_operasional,snapshot_istantoro_2022_mar_2026,2025-11,monthly,2025,11.0,MPO - RAB,pendapatan_non_operasional,4789060.0,17405533.0
fm_2025_11_mpo_rab_beban_non_operasional,snapshot_istantoro_2022_mar_2026,2025-11,monthly,2025,11.0,MPO - RAB,beban_non_operasional,1340025.0,834913.0
fm_2025_11_mpo_rab_laba_usaha,snapshot_istantoro_2022_mar_2026,2025-11,monthly,2025,11.0,MPO - RAB,laba_usaha,436332470.0,2546983052.0
fm_2025_11_mpo_rab_laba_sebelum_pajak,snapshot_istantoro_2022_mar_2026,2025-11,monthly,2025,11.0,MPO - RAB,laba_sebelum_pajak,467878477.0,2618704401.0
fm_2025_11_bpo_pendapatan,snapshot_istantoro_2022_mar_2026,2025-11,monthly,2025,11.0,BPO,pendapatan,16578566761.0,38935385392.0
fm_2025_11_bpo_beban_operasional,snapshot_istantoro_2022_mar_2026,2025-11,monthly,2025,11.0,BPO,beban_operasional,13021238385.0,31553828183.0
fm_2025_11_bpo_pendapatan_non_operasional,snapshot_istantoro_2022_mar_2026,2025-11,monthly,2025,11.0,BPO,pendapatan_non_operasional,27349898.0,144153192.0
fm_2025_11_bpo_beban_non_operasional,snapshot_istantoro_2022_mar_2026,2025-11,monthly,2025,11.0,BPO,beban_non_operasional,8343381.0,7062625.0
fm_2025_11_bpo_laba_usaha,snapshot_istantoro_2022_mar_2026,2025-11,monthly,2025,11.0,BPO,laba_usaha,2702069426.0,7043321315.0
fm_2025_11_bpo_laba_sebelum_pajak,snapshot_istantoro_2022_mar_2026,2025-11,monthly,2025,11.0,BPO,laba_sebelum_pajak,2934527306.0,7246251630.0
fm_2025_11_kpo_diklat_pendapatan,snapshot_istantoro_2022_mar_2026,2025-11,monthly,2025,11.0,KPO - DIKLAT,pendapatan,2476138888.0,2135661150.0
fm_2025_11_kpo_diklat_beban_operasional,snapshot_istantoro_2022_mar_2026,2025-11,monthly,2025,11.0,KPO - DIKLAT,beban_operasional,534672272.0,1877431299.0
fm_2025_11_kpo_diklat_pendapatan_non_operasional,snapshot_istantoro_2022_mar_2026,2025-11,monthly,2025,11.0,KPO - DIKLAT,pendapatan_non_operasional,4050000.0,7924172.0
fm_2025_11_kpo_diklat_beban_non_operasional,snapshot_istantoro_2022_mar_2026,2025-11,monthly,2025,11.0,KPO - DIKLAT,beban_non_operasional,1269998.0,409963.0
fm_2025_11_kpo_diklat_laba_usaha,snapshot_istantoro_2022_mar_2026,2025-11,monthly,2025,11.0,KPO - DIKLAT,laba_usaha,1844580890.0,297320560.0
fm_2025_11_kpo_diklat_laba_sebelum_pajak,snapshot_istantoro_2022_mar_2026,2025-11,monthly,2025,11.0,KPO - DIKLAT,laba_sebelum_pajak,1846878401.0,289050395.0
fm_2025_11_kpo_training_pendapatan,snapshot_istantoro_2022_mar_2026,2025-11,monthly,2025,11.0,KPO - TRAINING,pendapatan,1481849417.0,755759312.0
fm_2025_11_kpo_training_beban_operasional,snapshot_istantoro_2022_mar_2026,2025-11,monthly,2025,11.0,KPO - TRAINING,beban_operasional,1399612109.0,547237742.0
fm_2025_11_kpo_training_pendapatan_non_operasional,snapshot_istantoro_2022_mar_2026,2025-11,monthly,2025,11.0,KPO - TRAINING,pendapatan_non_operasional,2624210.0,2721637.0
fm_2025_11_kpo_training_beban_non_operasional,snapshot_istantoro_2022_mar_2026,2025-11,monthly,2025,11.0,KPO - TRAINING,beban_non_operasional,735448.0,137702.0
fm_2025_11_kpo_training_laba_usaha,snapshot_istantoro_2022_mar_2026,2025-11,monthly,2025,11.0,KPO - TRAINING,laba_usaha,96005820.0,218236710.0
fm_2025_11_kpo_training_laba_sebelum_pajak,snapshot_istantoro_2022_mar_2026,2025-11,monthly,2025,11.0,KPO - TRAINING,laba_sebelum_pajak,94870901.0,209538295.0
fm_2025_12_mpo_tad_pendapatan,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,MPO - TAD,pendapatan,299857875079.0,304628589734.0
fm_2025_12_mpo_tad_beban_operasional,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,MPO - TAD,beban_operasional,254282416814.0,272024927387.0
fm_2025_12_mpo_tad_pendapatan_non_operasional,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,MPO - TAD,pendapatan_non_operasional,602433072.0,1147498057.0
fm_2025_12_mpo_tad_beban_non_operasional,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,MPO - TAD,beban_non_operasional,49378852.0,56869013.0
fm_2025_12_mpo_tad_laba_usaha,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,MPO - TAD,laba_usaha,37450602538.0,26374005419.0
fm_2025_12_mpo_tad_laba_sebelum_pajak,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,MPO - TAD,laba_sebelum_pajak,39496027636.0,26711540886.0
fm_2025_12_mpo_rab_pendapatan,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,MPO - RAB,pendapatan,2721917313.0,4658743224.0
fm_2025_12_mpo_rab_beban_operasional,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,MPO - RAB,beban_operasional,2633532083.0,2004262550.0
fm_2025_12_mpo_rab_pendapatan_non_operasional,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,MPO - RAB,pendapatan_non_operasional,5689734.0,16763753.0
fm_2025_12_mpo_rab_beban_non_operasional,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,MPO - RAB,beban_non_operasional,447666.0,854157.0
fm_2025_12_mpo_rab_laba_usaha,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,MPO - RAB,laba_usaha,211532321.0,2523910814.0
fm_2025_12_mpo_rab_laba_sebelum_pajak,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,MPO - RAB,laba_sebelum_pajak,228796821.0,2627225548.0
fm_2025_12_bpo_pendapatan,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,BPO,pendapatan,18185402668.0,37466279224.0
fm_2025_12_bpo_beban_operasional,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,BPO,beban_operasional,16282375308.0,30411732478.0
fm_2025_12_bpo_pendapatan_non_operasional,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,BPO,pendapatan_non_operasional,38632960.0,137956650.0
fm_2025_12_bpo_beban_non_operasional,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,BPO,beban_non_operasional,2850346.0,7078368.0
fm_2025_12_bpo_laba_usaha,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,BPO,laba_usaha,1566644938.0,6896095141.0
fm_2025_12_bpo_laba_sebelum_pajak,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,BPO,laba_sebelum_pajak,1695256890.0,7193263250.0
fm_2025_12_kpo_diklat_pendapatan,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,KPO - DIKLAT,pendapatan,1490727703.0,2111683369.0
fm_2025_12_kpo_diklat_beban_operasional,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,KPO - DIKLAT,beban_operasional,1251897211.0,1857803297.0
fm_2025_12_kpo_diklat_pendapatan_non_operasional,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,KPO - DIKLAT,pendapatan_non_operasional,3034029.0,8078073.0
fm_2025_12_kpo_diklat_beban_non_operasional,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,KPO - DIKLAT,beban_non_operasional,261043.0,405256.0
fm_2025_12_kpo_diklat_laba_usaha,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,KPO - DIKLAT,laba_usaha,321250887.0,286455061.0
fm_2025_12_kpo_diklat_laba_sebelum_pajak,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,KPO - DIKLAT,laba_sebelum_pajak,352851815.0,299510523.0
fm_2025_12_kpo_training_pendapatan,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,KPO - TRAINING,pendapatan,833545314.0,763840095.0
fm_2025_12_kpo_training_beban_operasional,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,KPO - TRAINING,beban_operasional,639698305.0,537332052.0
fm_2025_12_kpo_training_pendapatan_non_operasional,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,KPO - TRAINING,pendapatan_non_operasional,1655699.0,2730359.0
fm_2025_12_kpo_training_beban_non_operasional,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,KPO - TRAINING,beban_non_operasional,135913.0,133230.0
fm_2025_12_kpo_training_laba_usaha,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,KPO - TRAINING,laba_usaha,231997363.0,217656828.0
fm_2025_12_kpo_training_laba_sebelum_pajak,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,KPO - TRAINING,laba_sebelum_pajak,223707473.0,209374337.0
fm_2026_01_mpo_tad_pendapatan,snapshot_istantoro_2022_mar_2026,2026-01,monthly,2026,1.0,MPO - TAD,pendapatan,276024540683.0,244970313228.0
fm_2026_01_mpo_tad_beban_operasional,snapshot_istantoro_2022_mar_2026,2026-01,monthly,2026,1.0,MPO - TAD,beban_operasional,259379198272.0,223847939307.0
fm_2026_01_mpo_tad_pendapatan_non_operasional,snapshot_istantoro_2022_mar_2026,2026-01,monthly,2026,1.0,MPO - TAD,pendapatan_non_operasional,557675711.0,532700611.0
fm_2026_01_mpo_tad_beban_non_operasional,snapshot_istantoro_2022_mar_2026,2026-01,monthly,2026,1.0,MPO - TAD,beban_non_operasional,55185597.0,58602701.0
